id,summary,prompt_text
13729377,Aurora and Jake are going to watch Apprentice and have turkey burgers and vegetables tonight. Aurora needs to buy a watch battery before she goes home. Jake will throw away rubbish but won't vacuum..,"Summarize the given dialogue. Keep the summary short.
dialogue: Jake: What to catch up on tonight? Apprentice or something else?
Aurora: I vote Apprentice. We're two weeks behind and you're gone for two weeks!
Jake: Okay, that works.
Aurora: Turkey burgers tonight. Sweet potatoes and veg. 
Jake: YUM!!!
Aurora: Will you be done on time?
Jake: Probably. You?
Aurora: I need to make a stop on the way home.
Aurora: My watch battery died and it's driving me crazy not having a watch.
Jake: I hear you! 
Aurora: Hopefully Penney's will have what I need.
Jake: Okay. No problem. Anything I can do until you get home?
Aurora: Take out the trash? Vacuum the kitchen?
Jake: Sure, no problem. 
Aurora: Trash first; it's easier to cook with an empty trash can.
Jake: Oh, right.
Aurora: I can dodge the vacuum! LOL!
Jake: Okay, see you later. Love you!
Aurora: Love you too!
summary: "
13716597,"Amelia invited class to her home birthday party on next Saturday. Julia and Tom can't come, because they have a dentist appointment.","Summarize the given dialogue. Keep the summary short.
dialogue: Amelia: Hello there, class 😊 I want to invite you all to my birthday party, which is going to take place next Saturday at my home (you all know the address) 😊 Please let me know here if you have other planes.
Julia: I can’t, sorry ☹ dentist
Tom: the same with me 😕
summary: "
13715763,Zoe and Tim are going to Pam's at 8. They will have some beers and order a pizza.,"Summarize the given dialogue. Keep the summary short.
dialogue: Pam: hi! Would u like to drop by after work? 
Zoe: yeah, sure. I’m having a shitty day! Need you to cheer me up!
Tim: what time?
Pam: 8?
Zoe: sounds brilliant!
Pam: great! 
Tim: what do we need?
Pam: beer please and we could order some pizza?
Zoe: i haven’t had pizza for ages!
Pam: see u 8 o’clock at my place!
summary: "
13729822-1,Sam and Lillian will give Marco the exam pass. Marco is a good student. Lillian will remind Marco to pay the balance as soon as possible. ,"Summarize the given dialogue. Keep the summary short.
dialogue: Sam: so, about earlier..
Sam: what do you think about Marco?
Lillian: i think we should just give him the exam pass
Lillian: he is a good student
Lillian: no need for him to defer the semester
Sam: thats true ive never heard any complaints before
Lillian:  yeah, hes very hardworking
Sam: okay then, text him and tell him he has been cleared for examination
Lillian: Okay, i will
Sam: but also tell him to try and pay the balance as soon as possible
Lillian: yeah, that is a must
Sam: okay then
Lillian: cool
summary: "
13682046,Kyle will pick Dotty up at the crossroads shortly. Kyle will drive Dotty to the Patches Green area and they will go for a walk there. Dotty has a healthy lifestyle. ,"Summarize the given dialogue. Keep the summary short.
dialogue: Dotty: Shall we go for a walk?
Kyle: What now?
Dotty: Why not? The sun's shining, it's nice.
Kyle: You and your healthy lifestyle...
Dotty: Don't be a spoilsport!
Kyle: Where to?
Dotty: Driving to Patches Green and walk around there?
Kyle: Can't we go there later? Like 4?
Dotty: By then it'll be nearly dark! Why?
Kyle: But the pub opens at 5.
Dotty: It was a joke now, eh? Not very funny.
Kyle: Sorry Dotty. Just kidding. OK let's go for this walk...
Dotty: Will you pick me up from the crossroads?
Kyle: You just want a driver ;)
Kyle: On my way.
Dotty: CU!!
summary: "
13830087,Maggie has moved out of Jess' place. They will split the money invested in the apartment.,"Summarize the given dialogue. Keep the summary short.
dialogue: Maggie: Jess, I just wanted to let you know that I picked up the rest of my stuff. You can keep the desk and plants if you wish or throw them away - I don't have anywhere to put them.
Jess: Good.
Maggie: <file_other>
Maggie: I also prepared a table of all the money we invested in the apartment in the last couple of years. If you disagree or want to add something, please do so. We can split it equally.
Jess: Sure.
Maggie: Okay, that's all I guess.
Jess: Maggie
Jess: I am so sorry
Maggie: It's all right. It's over.
Jess: I really am
Maggie: Right. Let me know about the file I've sent you. Bye.
Jess: I will always love you.
Jess: Bye.
summary: "
13681673,Rick will check for Karen if there is a band playing downtown this weekend.,"Summarize the given dialogue. Keep the summary short.
dialogue: Karen: Is there a band downtown this weekend?
Rick: No idea. I can call if you want.
Karen: Sure! See if they have a schedule on their website.
Rick: I don't see one but maybe they Tweet it?
Karen: Never seen them Tweet at all.
Rick: Okay, let me call. 
Karen: Thanks. Let me know.
summary: "
13828733,"Steven and Greg are basketball fans. Their team's coach, Magic, is considering trading Lonzo, Kuzma, and Zubac for Davis. It might be a good addition to the team along LeBron.","Summarize the given dialogue. Keep the summary short.
dialogue: Steven: have you heard about the Davis trade rumors?
Greg: who haven't?
Greg: for the last couple of days that's the only thing they seem covering in the media
Steven: not sure what to think about it
Greg: he's a great player
Greg: so we should be happy if we get him
Steven: but at what cost?
Steven: from what I read they prepared to give up almost everything for him
Greg: he's a superstar
Greg: I don't think they'll let him go for close to nothing
Steven: I know but that's not the point
Steven: we'll end up with LeBron, Davis and some subpar roleplayers/vets
Greg: Magic should know what he's doing
Steven: not so sure about that
Steven: giving up Lonzo, Kuzma, Zubac and Ingram plus some picks just to get Davis seems a bit too much
Greg: with both LeBron and Davis we should be able to attract more roleplayers and maybe a third superstar during free agency
Steven: I hope you're right
Steven: sometimes I have a feeling that people forget that you still play basketball with 5 players on the court not 2
Steven: no matter how good they are
Greg: maybe but it's something beyond our control
Greg: and having both Davis and James on the team would put us back in contention
Greg: no matter how good LeBron is he won't win by himself
Steven: maybe
Steven: but I liked how they were developing young players
Steven: it would be sad to see almost all of them gone in just one trade
Greg: the trade still didn't happen so at the moment is pure speculation
Greg: they can always trade him somewhere else
Greg: just wait and see what happens
summary: "
13814789,Jesus will come tomorrow with the fee slip.,"Summarize the given dialogue. Keep the summary short.
dialogue: Maria: You were about to visit today?
Jesus: I had to attend a meeting today
Maria: When would you come?
Jesus: Tomorrow, hope so
Maria: Bring the fee slip along, we still have to submit it
Jesus: Yeah, I will
Maria: Oke See you tomorrow (Y)
summary: "
13716695,Mike is bringing his kid to see Pitt and Jo.,"Summarize the given dialogue. Keep the summary short.
dialogue: Mike: hey, is it ok of I bring my youngest one with me?
Pitt: Sure
Jo: No problem
Jo: See you later, mate
summary: "
13716486,Joshua wants to either approve or delete a file. Evelyn and Aria reckon it's not an ad so would approve it.,"Summarize the given dialogue. Keep the summary short.
dialogue: Joshua: <file_other>
Joshua: Any ideas?
Joshua: Approve, delete?
Evelyn: I'd approve
Evelyn: For me it's not an ad
Aria: I agree
Joshua: Ok
Joshua: Approved :)
summary: "
13827988,"Tonya has a session. She had a lot of time to learn, but she left it for the last weekend.","Summarize the given dialogue. Keep the summary short.
dialogue: Marnie: Hello darling, how are you feeling?
Tonya: the session's begun :/ :/
Marnie: thats why im askin babes :D
Tonya: you the drill, i had so much time to cram it and i left it for the last weekend, usual stuff hahah
Marnie: thank God i finished with this evil heheh
summary: "
13715862,"Mike and Tom are mad because there were no discounts they wished for on black friday. Tom wanted to buy a TV but they were even more expensive. Mike is surprised, he got 50% off the headphones he wanted.","Summarize the given dialogue. Keep the summary short.
dialogue: Mike: how is your black friday hunt going boys?
Tom: that's bullshit man, no good discounts at all
Chris: ye fuck that, i feel cheated
Tom: i was looking for a TV for myself and i think they are even more expensive t han they were last week
Chris: totally agreed, they are making idiots out of us
Mike: really? i managed to get the headphones i wanted for 50% off
Tom: well you are lucky then, most people i talk to are angry at this years sale
Mike: same here, i really expected something different
Chris: that sucks guys... well maybe they will still introduce some new deals later today
Tom: i would not count on that.. bastards
Chris: try to be more optimistic :D
Mike: haha i agree with Tom, you got your deal so you are happy
Tom: exactly
Chris: don't be jealous boys :D
Mike: we ain't jealous, just mad
Tom: yup, mad as hell
summary: "
13728793,"Natty has got ""Air Combat Pilot"".","Summarize the given dialogue. Keep the summary short.
dialogue: Natty: Got a new game :)
Vic: Yeah? :)
Natty: It's called Air Combat Pilot.
Vic: Flying planes?
Natty: Yeah! WWII stuff :)
summary: "
13829819,Pabulo fixed Katherine's issue with Skype. ,"Summarize the given dialogue. Keep the summary short.
dialogue: Katherine: Hello, sorry to disturb you
Katherine: 😕
Pabulo: Hi, no problem
Pabulo: what issue are you having?
Katherine: To be honest, I don't know what happened
Katherine: I think when my Skype account was set up some months ago, it was linked to an email address which I can't access 
Katherine: I need to update my security info, and I'm not able too
Katherine: <file_photo>
Katherine: That's the message
Katherine: No idea why its like this, it's prompting me to send a code to that email, with no other choice
Pabulo: Hmm..
Pabulo: That appears to be the email used when registering
Pabulo: Have you already made a request to receive the code?
Katherine: No, not yet, should I do that?
Pabulo: Yes, please, let me know once it's done
Katherine: Ok, done
Pabulo: Hmm.. I can't see that any code was received..
Katherine: Very odd :/
Katherine: Should I try again?
Pabulo: I think we have a problem
Pabulo: Does it give you an option to change the email address?
Katherine: No, It doesn't. On the Microsoft recovery page, I can only see my personal account
Pabulo: Do you mind if I access the Skype account? I will try to fix it
Katherine: Sure, the password is: 456789 and the user is: kljhg09ghjk
Pabulo: Ok, you now have one more month of access, you can try and login
Katherine: Perfect!! Yes, I managed!! Thank you so much!! 👏👏
Pabulo: Great 👍
summary: "
